N� EXPEDIENTE;DISTRITO;FECHA DENUNCIA;ORDENANZA;ART�CULO;CALIFICACI�N ; CUANT�A ; FECHA INICIO ; FECHA TERMINACI�N;CAUSA TERMINACION
131/2017/34880;CIUDAD LINEAL;13/04/2017;OLEPGR;87.1 a);GRAVE;751;16/10/2017;;
131/2017/34896;CIUDAD LINEAL;30/04/2017;OLEPGR;87.1 a);GRAVE;751;16/10/2017;;
131/2017/34957;CIUDAD LINEAL;23/04/2017;OLEPGR;87.1 a);GRAVE;751;17/10/2017;;
131/2017/36122;CIUDAD LINEAL;07/10/2017;OLEPGR;86.2 d);LEVE;200;24/10/2017;;
131/2017/36124;CIUDAD LINEAL;07/10/2017;OLEPGR;86.2 d);LEVE;200;24/10/2017;24/01/2018;SANCION
131/2017/36127;CIUDAD LINEAL;07/10/2017;OLEPGR;87.1 c);GRAVE;750;23/10/2017;29/01/2018;SANCION
131/2017/39815;CIUDAD LINEAL;28/10/2017;OLEPGR;86.2 d);LEVE;200;22/11/2017;;
131/2017/39911;CIUDAD LINEAL;11/11/2017;OLEPGR;86.2 d);LEVE;300;21/11/2017;17/01/2018;SANCION
131/2017/39938;CIUDAD LINEAL;11/11/2017;OLEPGR;86.2 d);LEVE;300;21/11/2017;;
131/2017/39941;CIUDAD LINEAL;11/11/2017;OLEPGR;86.2 d);LEVE;300;21/11/2017;;
131/2017/42940;CIUDAD LINEAL;09/11/2017;OLEPGR;86.1 b);LEVE;250;18/12/2017;;
131/2017/02230;CIUDAD LINEAL;28/12/2016;OLEPGR;87.1 a);GRAVE;751;25/01/2017;29/05/2017;SANCI�N
131/2017/02254;CIUDAD LINEAL;22/10/2016;OLEPGR;87.1 a);GRAVE;751;25/01/2017;23/03/2017;SANCI�N
131/2017/02258;CIUDAD LINEAL;22/10/2016;OLEPGR;87.1 a);GRAVE;751;25/01/2017;10/04/2017;SANCI�N
131/2017/05583;CIUDAD LINEAL;08/02/2017;OLEPGR;87.1 a);GRAVE;751;23/02/2017;22/06/2017;SANCI�N
131/2017/05855;CIUDAD LINEAL;28/12/2016;OLEPGR;87.1 a);GRAVE;751;23/02/2017;30/05/2017;SANCI�N
131/2017/06719;CIUDAD LINEAL;22/01/2017;OLEPGR;87.1 a);GRAVE;751;03/03/2017;25/05/2017;SANCI�N
131/2017/06724;CIUDAD LINEAL;22/01/2017;OLEPGR;87.1 a);GRAVE;751;03/03/2017;04/08/2017;SANCI�N
131/2017/14727;CIUDAD LINEAL;06/01/2016;OLEPGR;87.1 a);GRAVE;751;11/05/2017;04/10/2017;SANCI�N
131/2017/17269;CIUDAD LINEAL;24/12/2016;OLEPGR;87.1 a);GRAVE;751;06/06/2017;26/07/2017;SANCI�N
131/2017/19643;CIUDAD LINEAL;12/02/2017;OLEPGR;87.1 a);GRAVE;751;15/06/2017;13/12/2017;SANCI�N
131/2017/20513;CIUDAD LINEAL;21/02/2017;OLEPGR;87.1 a);GRAVE;751;23/06/2017;10/11/2017;SANCI�N
131/2017/24335;CIUDAD LINEAL;23/01/2017;OLEPGR;87.1 a);GRAVE;751;18/07/2017;15/12/2017;SANCI�N
131/2017/28861;CIUDAD LINEAL;05/03/2017;OLEPGR;87.1 a);GRAVE;751;07/09/2017;;
131/2017/31885;CIUDAD LINEAL;18/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;;
131/2017/32557;CIUDAD LINEAL;26/03/2017;OLEPGR;87.1 a);GRAVE;751;03/10/2017;;
131/2017/32857;CIUDAD LINEAL;09/04/2017;OLEPGR;87.1 a);GRAVE;751;04/10/2017;;
131/2017/35395;CIUDAD LINEAL;12/02/2017;OLEPGR;87.1 a);GRAVE;751;19/10/2017;;
131/2017/35973;CIUDAD LINEAL;02/04/2017;OLEPGR;87.1 a);GRAVE;751;26/10/2017;;
131/2017/36056;CIUDAD LINEAL;02/04/2017;OLEPGR;87.1 a);GRAVE;751;26/10/2017;;
131/2017/36479;CIUDAD LINEAL;30/04/2017;OLEPGR;87.1 a);GRAVE;751;26/10/2017;;
131/2017/37087;CIUDAD LINEAL;07/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/37221;CIUDAD LINEAL;21/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/40464;CIUDAD LINEAL;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/41852;CIUDAD LINEAL;01/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41869;CIUDAD LINEAL;12/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41889;CIUDAD LINEAL;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41900;CIUDAD LINEAL;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41934;CIUDAD LINEAL;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41935;CIUDAD LINEAL;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/42027;CIUDAD LINEAL;07/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/04623;CIUDAD LINEAL;25/10/2016;OLEPGR;86.2 c);LEVE;250;01/03/2017;22/06/2017;SANCION
131/2017/04653;CIUDAD LINEAL;19/12/2016;OLEPGR;86.2 c);LEVE;250;01/03/2017;10/07/2017;SANCION
131/2017/06344;CIUDAD LINEAL;19/12/2016;OLEPGR;86.2 b);LEVE;100;08/03/2017;07/08/2017;SANCION
131/2017/06389;CIUDAD LINEAL;06/02/2017;OLEPGR;86.2 b);LEVE;100;13/03/2017;14/07/2017;SANCION
131/2017/06405;CIUDAD LINEAL;06/02/2017;OLEPGR;86.2 b);LEVE;100;13/03/2017;22/08/2017;SANCION
131/2017/06504;CIUDAD LINEAL;30/01/2017;OLEPGR;86.2 b);LEVE;100;13/03/2017;12/09/2017;SANCION
131/2017/09755;CIUDAD LINEAL;25/01/2017;OLEPGR;86.2 b);LEVE;100;23/03/2017;12/09/2017;SANCION
131/2017/09757;CIUDAD LINEAL;30/01/2017;OLEPGR;86.2 b);LEVE;100;23/03/2017;26/09/2017;SANCION
131/2017/09771;CIUDAD LINEAL;06/02/2017;OLEPGR;86.2 b);LEVE;100;23/03/2017;20/07/2017;SANCION
131/2017/09780;CIUDAD LINEAL;06/02/2017;OLEPGR;86.2 b);LEVE;100;23/03/2017;13/07/2017;SANCION
131/2017/09800;CIUDAD LINEAL;19/12/2016;OLEPGR;86.2 b);LEVE;250;23/03/2017;17/07/2017;SANCION
131/2017/09833;CIUDAD LINEAL;25/01/2017;OLEPGR;86.2 b);LEVE;100;23/03/2017;26/07/2017;SANCION
131/2017/10352;CIUDAD LINEAL;02/02/2017;OLEPGR;86.2 c);LEVE;250;29/03/2017;19/07/2017;SANCION
131/2017/10373;CIUDAD LINEAL;16/02/2017;OLEPGR;86.2 b);LEVE;250;29/03/2017;10/07/2017;SANCION
131/2017/10379;CIUDAD LINEAL;16/02/2017;OLEPGR;86.2 b);LEVE;250;29/03/2017;06/11/2017;SANCION
131/2017/10388;CIUDAD LINEAL;06/02/2017;OLEPGR;86.2 c);LEVE;250;29/03/2017;21/07/2017;SANCION
131/2017/10398;CIUDAD LINEAL;14/02/2017;OLEPGR;86.2 c);LEVE;250;29/03/2017;08/08/2017;SANCION
131/2017/10425;CIUDAD LINEAL;17/02/2017;OLEPGR;86.2 b);LEVE;250;29/03/2017;02/10/2017;SANCION
131/2017/11251;CIUDAD LINEAL;16/02/2017;OLEPGR;86.2 b);LEVE;250;07/04/2017;18/07/2017;SANCION
131/2017/11292;CIUDAD LINEAL;20/02/2017;OLEPGR;86.2 b);LEVE;250;07/04/2017;24/07/2017;SANCION
131/2017/11306;CIUDAD LINEAL;14/02/2017;OLEPGR;86.2 c);LEVE;250;05/04/2017;04/08/2017;SANCION
131/2017/11602;CIUDAD LINEAL;21/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;28/07/2017;SANCION
131/2017/11703;CIUDAD LINEAL;16/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;29/09/2017;SANCION
131/2017/11720;CIUDAD LINEAL;17/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;24/07/2017;SANCION
131/2017/11824;CIUDAD LINEAL;27/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;31/07/2017;SANCION
131/2017/11861;CIUDAD LINEAL;16/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;28/07/2017;SANCION
131/2017/11902;CIUDAD LINEAL;22/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;24/08/2017;SANCION
131/2017/11906;CIUDAD LINEAL;22/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;25/09/2017;SANCION
131/2017/11912;CIUDAD LINEAL;21/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;13/09/2017;SANCION
131/2017/13555;CIUDAD LINEAL;23/02/2017;OLEPGR;86.2 b);LEVE;250;26/04/2017;18/07/2017;SANCION
131/2017/14128;CIUDAD LINEAL;24/02/2017;OLEPGR;86.2 b);LEVE;250;24/05/2017;14/09/2017;SANCION
131/2017/15097;CIUDAD LINEAL;27/02/2017;OLEPGR;86.2 b);LEVE;250;24/05/2017;07/08/2017;SANCION
131/2017/38421;CIUDAD LINEAL;20/09/2017;OLEPGR;86.2 b);LEVE;250;08/11/2017;;
131/2017/05158;CIUDAD LINEAL;11/11/2016;OLEPGR;86.2 f);LEVE;300;21/02/2017;10/11/2017;SANCION
131/2017/04721;CIUDAD LINEAL;12/10/2016;OLEPGR;87.2 k);GRAVE;602;29/03/2017;24/06/2017;SANCION
131/2017/07417;CIUDAD LINEAL;04/01/2017;OLEPGR;87.2 k);GRAVE;602;20/04/2017;10/11/2017;SANCION
131/2017/03948;CIUDAD LINEAL;27/12/2016;OLEPGR;87.2 k);GRAVE;602;12/05/2017;16/11/2017;SANCION
131/2017/04872;CIUDAD LINEAL;07/12/2016;OLEPGR;87.2 k);GRAVE;602;17/05/2017;25/08/2017;SANCION
131/2017/18915;CIUDAD LINEAL;26/10/2016;OLEPGR;87.2 l);GRAVE;751;08/06/2017;28/09/2017;SANCION
131/2017/15395;CIUDAD LINEAL;12/04/2017;OLEPGR;87.2 k);GRAVE;602;09/06/2017;;
131/2017/15412;CIUDAD LINEAL;12/04/2017;OLEPGR;87.2 k);GRAVE;602;15/06/2017;20/09/2017;SANCION
131/2017/15364;CIUDAD LINEAL;04/01/2017;OLEPGR;87.2 k);GRAVE;602;23/06/2017;;
131/2017/21241;CIUDAD LINEAL;17/01/2017;OLEPGR;86.1 g);LEVE;300;23/06/2017;11/10/2017;SANCION
